Activo,SMA,Banda,Semanas,X,Y,Logica,Sharpe_completo,CAGR_completo,MaxDD_completo,Rotacion,PeorAnio,Sharpe_2000-2009,CAGR_2000-2009,MaxDD_2000-2009,Sharpe_2010-2019,CAGR_2010-2019,MaxDD_2010-2019,Sharpe_ultimos10,CAGR_ultimos10,MaxDD_ultimos10
QQQ,100,0.01,52,8,4,AND,0.3975936500774013,0.0612096620423892,-0.2483085610761259,4.1280432822362485,-0.1258012638361201,0.0330165765640467,0.0257143796377232,-0.2376708129311977,0.3688126464338766,0.0442635619959181,-0.2483085610761249,0.7207217864097001,0.1194927099415337,-0.2169412225574182
QQQ,100,0.01,52,8,6,AND,0.4105798642440113,0.0638778714234051,-0.2437284849364863,4.809738503155996,-0.1218591068652955,-0.0392967764998321,0.0181868236051998,-0.2437284849364863,0.4198114871458257,0.0515903642073007,-0.2425690958438351,0.7575984566708971,0.1274948607332338,-0.209718134713963
QQQ,100,0.01,52,8,8,AND,0.4683076260772452,0.0720785125471112,-0.2366822609737519,6.0595130748422,-0.1054006475062636,0.034673386554372,0.0255222001411947,-0.2366822609737519,0.4731685516746449,0.0589029359409694,-0.2326727550511084,0.8120747152167653,0.1382829749393237,-0.1846289185646431
QQQ,100,0.01,52,10,2,AND,0.389668294086617,0.0596487984441966,-0.2777919278034961,3.787195671776375,-0.1214302733285622,0.1949759007095588,0.0414040475990467,-0.1533605272458037,0.3398089289785062,0.0394749819073911,-0.2777919278034982,0.5518578943561514,0.0942207664673286,-0.2777919278034984
QQQ,100,0.01,52,10,4,AND,0.3720027548345195,0.0586853493424368,-0.2376708129311993,4.317403065825068,-0.1099916025188465,0.0882824290294061,0.0310781371805839,-0.2376708129311993,0.3448817415192423,0.0414722902280539,-0.2347144130033092,0.6333634897779399,0.1083810418016189,-0.2219033549058998
QQQ,100,0.01,52,10,6,AND,0.3787983491728742,0.0605592726272872,-0.2345568096215355,4.696122633002705,-0.0988822356688323,-0.010001093509266,0.020809914604978,-0.219166516012632,0.4121937665836365,0.0509062647632216,-0.234556809621536,0.6697979942258052,0.1161351337827663,-0.209718134713963
QQQ,100,0.01,52,10,8,AND,0.4251902460937565,0.0672464302914659,-0.2359596162426578,5.15058611361587,-0.0988822356688349,0.0550403644189549,0.0274814167362751,-0.2359596162426578,0.4509819968521188,0.0563194350024094,-0.2345568096215355,0.7389060742607901,0.1289392793263162,-0.1809856005635736
QQQ,100,0.01,52,12,2,AND,0.3512193286228157,0.0561053792677825,-0.2848369885918379,4.468890892696122,-0.1214302733285612,-0.0998074212837908,0.0120850596469124,-0.2848369885918379,0.4153499401042613,0.0501486390555461,-0.2102163411262592,0.6656006747266132,0.1137808273563312,-0.2102163411262592
QQQ,100,0.01,52,12,4,AND,0.3871462120552868,0.0615636566192738,-0.2463182870614795,4.620378719567178,-0.1095760356476008,-0.0445169144705592,0.0175586376903917,-0.2463182870614795,0.4020779339211418,0.0494237617677197,-0.2325534274122844,0.7177149811752781,0.1245312047751994,-0.2060360142679933
QQQ,100,0.01,52,12,6,AND,0.4148717093770482,0.0658257755283522,-0.2345568096215361,4.696122633002705,-0.0988822356688329,-0.004676187963164,0.0212945150430297,-0.219166516012632,0.4496454233723246,0.0559665204054642,-0.234556809621536,0.7374536585840633,0.129085847171545,-0.1990440614193463
QQQ,100,0.01,52,12,8,AND,0.4282671513442871,0.0682124545595015,-0.2359596162426578,4.923354373309287,-0.0988822356688349,0.0550403644189549,0.0274814167362751,-0.2359596162426578,0.4509819968521188,0.0563194350024094,-0.2345568096215355,0.7393665931106499,0.1316459477285489,-0.2291861489826616
QQQ,100,0.01,52,15,2,AND,0.3361259371223182,0.055476175793576,-0.2598612891319924,4.620378719567178,-0.1105082903699373,-0.1372043657600674,0.0068192003603599,-0.2458270007510948,0.3852947048910087,0.0463539319762587,-0.2102163411262601,0.6828272532317801,0.121752030799445,-0.2102163411262592
