Date,Adj Close,Close,High,Low,Open,Volume
1993-04-08,24.35620880126953,44.28125,44.53125,44.09375,44.53125,180800
1993-04-12,24.699989318847656,44.90625,44.9375,44.65625,44.71875,348500
1993-04-13,24.751541137695312,45.0,45.15625,44.84375,44.875,146100
1993-04-14,24.717174530029297,44.9375,45.0625,44.90625,45.03125,119600
1993-04-15,24.717174530029297,44.9375,45.03125,44.75,44.90625,148600
1993-04-16,24.717174530029297,44.9375,45.03125,44.875,44.96875,47900
1993-04-19,24.614036560058594,44.75,45.0625,44.71875,44.9375,157000
1993-04-20,24.493722915649414,44.53125,44.75,44.25,44.6875,279500
1993-04-21,24.47651481628418,44.5,44.625,44.375,44.625,67900
1993-04-22,24.16712188720703,43.9375,44.6875,43.9375,44.3125,97700
1993-04-23,24.064008712768555,43.75,43.96875,43.6875,43.84375,106000
1993-04-26,23.874919891357422,43.40625,43.9375,43.28125,43.78125,62600
1993-04-27,24.132753372192383,43.875,43.875,43.34375,43.34375,156800
1993-04-28,24.081195831298828,43.78125,43.90625,43.71875,43.8125,85900
1993-04-29,24.184322357177734,43.96875,43.96875,43.625,43.875,85000
1993-04-30,24.21870231628418,44.03125,44.28125,44.03125,44.125,88500
1993-05-03,24.373397827148438,44.3125,44.3125,43.90625,44.09375,80500
1993-05-04,24.459325790405273,44.46875,44.625,44.34375,44.40625,149100
1993-05-05,24.528091430664062,44.59375,44.75,44.46875,44.46875,109000
1993-05-06,24.442148208618164,44.4375,44.5625,44.40625,44.53125,54700
1993-05-07,24.390581130981445,44.34375,44.46875,44.28125,44.46875,68000
1993-05-10,24.442148208618164,44.4375,44.6875,44.40625,44.40625,113900
1993-05-11,24.545270919799805,44.625,44.625,44.3125,44.4375,42600
1993-05-12,24.510913848876953,44.5625,44.59375,44.4375,44.4375,31000
1993-05-13,24.21870231628418,44.03125,44.375,44.0,44.375,129100
1993-05-14,24.20151138305664,44.0,44.15625,43.96875,44.03125,63500
1993-05-17,24.287443161010742,44.15625,44.15625,43.9375,44.125,34000
1993-05-18,24.270267486572266,44.125,44.21875,43.96875,44.1875,105200
1993-05-19,24.768718719482422,45.03125,45.03125,43.84375,44.125,50200
1993-05-20,24.837501525878906,45.15625,45.15625,44.9375,45.03125,98200
1993-05-21,24.614036560058594,44.75,45.25,44.71875,45.1875,221400
1993-05-24,24.717174530029297,44.9375,45.09375,44.84375,44.84375,30500
1993-05-25,24.768718719482422,45.03125,45.125,45.03125,45.125,191800
1993-05-26,25.078121185302734,45.59375,45.625,45.125,45.15625,102400
1993-05-27,24.992189407348633,45.4375,45.65625,45.375,45.65625,53800
1993-05-28,24.871868133544922,45.21875,45.40625,45.0,45.40625,79100
1993-06-01,25.112524032592773,45.65625,45.8125,45.3125,45.375,28300
1993-06-02,25.078121185302734,45.59375,45.75,45.34375,45.53125,20300
1993-06-03,24.992189407348633,45.4375,45.5,45.34375,45.5,21600
1993-06-04,24.90623664855957,45.28125,45.3125,45.09375,45.3125,32000
1993-06-07,24.820297241210938,45.125,45.375,45.125,45.375,121400
1993-06-08,24.596847534179688,44.71875,45.0,44.71875,45.0,104500
1993-06-09,24.68277931213379,44.875,45.0625,44.8125,44.875,43300
1993-06-10,24.699989318847656,44.90625,44.9375,44.75,44.84375,17900
1993-06-11,24.803098678588867,45.09375,45.15625,44.90625,45.0625,647400
1993-06-14,24.768718719482422,45.03125,45.1875,45.03125,45.15625,64200
1993-06-15,24.717174530029297,44.9375,45.125,44.9375,45.09375,142400
1993-06-16,24.768718719482422,45.03125,45.03125,44.8125,44.9375,330900
1993-06-17,24.85466766357422,45.1875,45.1875,45.03125,45.125,37400
1993-06-18,24.65000343322754,44.5,44.84375,44.5,44.84375,58500
1993-06-21,24.701932907104492,44.59375,44.625,44.53125,44.625,29300
1993-06-22,24.719234466552734,44.625,44.65625,44.5625,44.65625,137500
1993-06-23,24.49420166015625,44.21875,44.625,44.21875,44.625,227600
1993-06-24,24.823108673095703,44.8125,44.8125,44.34375,44.34375,243700
1993-06-25,24.8057918548584,44.78125,44.90625,44.75,44.78125,44800
1993-06-28,25.0827579498291,45.28125,45.28125,44.9375,45.0,439900
1993-06-29,24.961585998535156,45.0625,45.21875,45.0,45.21875,207500
1993-06-30,24.961585998535156,45.0625,45.21875,45.0,45.125,437600
1993-07-01,24.892358779907227,44.9375,45.125,44.875,45.125,605700
1993-07-02,24.753862380981445,44.6875,44.8125,44.53125,44.78125,285400
1993-07-06,24.49420166015625,44.21875,44.75,44.15625,44.625,246400
1993-07-07,24.563438415527344,44.34375,44.40625,44.1875,44.1875,343700
1993-07-08,24.84041404724121,44.84375,44.9375,44.3125,44.375,248200
1993-07-09,24.909664154052734,44.96875,44.96875,44.75,44.84375,378200
1993-07-12,24.892358779907227,44.9375,44.96875,44.84375,44.90625,373700
1993-07-13,24.875051498413086,44.90625,45.09375,44.65625,44.96875,389600
1993-07-14,24.961585998535156,45.0625,45.1875,44.90625,44.9375,617300
1993-07-15,24.857715606689453,44.875,45.03125,44.78125,45.03125,443800
1993-07-16,24.788484573364258,44.75,44.9375,44.6875,44.90625,216400
1993-07-19,24.771181106567383,44.71875,44.75,44.59375,44.75,188200
1993-07-20,24.84041404724121,44.84375,44.84375,44.46875,44.6875,68500
1993-07-21,24.823108673095703,44.8125,44.8125,44.65625,44.78125,142700
1993-07-22,24.65000343322754,44.5,44.8125,44.5,44.75,632400
1993-07-23,24.771181106567383,44.71875,44.71875,44.5625,44.59375,286200
1993-07-26,24.909664154052734,44.96875,45.0625,44.84375,44.84375,121300
1993-07-27,24.892358779907227,44.9375,45.03125,44.78125,45.0,92800
1993-07-28,24.84041404724121,44.84375,44.9375,44.78125,44.84375,30800
1993-07-29,24.9788818359375,45.09375,45.21875,44.875,44.9375,331000
1993-07-30,24.84041404724121,44.84375,45.09375,44.78125,45.09375,75300
1993-08-02,24.909664154052734,44.96875,45.125,44.90625,44.90625,41300
1993-08-03,24.926958084106445,45.0,45.1875,44.84375,45.0625,81600
1993-08-04,24.926958084106445,45.0,45.09375,44.875,45.0,434000
1993-08-05,24.875051498413086,44.90625,45.0,44.84375,45.0,36800
1993-08-06,24.909664154052734,44.96875,45.0625,44.90625,45.03125,402300
1993-08-09,25.048139572143555,45.21875,45.34375,45.0,45.09375,828200
1993-08-10,25.030826568603516,45.1875,45.21875,45.125,45.1875,604900
1993-08-11,25.030826568603516,45.1875,45.3125,45.15625,45.15625,542200
1993-08-12,24.961585998535156,45.0625,45.3125,44.90625,45.3125,303700
1993-08-13,24.996200561523438,45.125,45.15625,45.09375,45.09375,103500
1993-08-16,25.134679794311523,45.375,45.5,45.15625,45.15625,241800
1993-08-17,25.221242904663086,45.53125,45.53125,45.34375,45.34375,369300
1993-08-18,25.359724044799805,45.78125,45.875,45.65625,45.6875,414300
1993-08-19,25.359724044799805,45.78125,45.8125,45.71875,45.8125,28500
1993-08-20,25.377031326293945,45.8125,45.8125,45.65625,45.6875,80700
1993-08-23,25.32510757446289,45.71875,45.75,45.625,45.625,15600
1993-08-24,25.60206413269043,46.21875,46.21875,45.71875,45.71875,273400
1993-08-25,25.619361877441406,46.25,46.4375,46.15625,46.21875,242300
1993-08-26,25.636688232421875,46.28125,46.53125,46.09375,46.28125,120000
1993-08-27,25.619361877441406,46.25,46.25,46.15625,46.15625,25700
1993-08-30,25.723241806030273,46.4375,46.5,46.28125,46.28125,183500
1993-08-31,25.792484283447266,46.5625,46.5625,46.34375,46.40625,66500
1993-09-01,25.75787353515625,46.5,46.59375,46.40625,46.40625,136500
1993-09-02,25.671306610107422,46.34375,46.59375,46.3125,46.53125,472400
1993-09-03,25.688613891601562,46.375,46.4375,46.25,46.3125,630500
1993-09-07,25.515499114990234,46.0625,46.4375,46.0,46.375,196400
1993-09-08,25.428970336914062,45.90625,46.0625,45.59375,46.0625,269900
1993-09-09,25.48089599609375,46.0,46.03125,45.71875,45.71875,239200
1993-09-10,25.705930709838867,46.40625,46.4375,46.0625,46.125,106500
1993-09-13,25.723241806030273,46.4375,46.5625,46.4375,46.5625,66900
1993-09-14,25.619361877441406,46.25,46.3125,46.09375,46.3125,184500
1993-09-15,25.688613891601562,46.375,46.40625,45.90625,46.0625,101000
1993-09-16,25.58476448059082,46.1875,46.34375,46.15625,46.3125,54300
1993-09-17,25.535152435302734,45.8125,45.90625,45.75,45.875,200900
1993-09-20,25.326143264770508,45.4375,45.96875,45.4375,45.875,57800
1993-09-21,25.239023208618164,45.28125,45.5625,44.8125,45.5,318200
1993-09-22,25.448076248168945,45.65625,45.71875,45.375,45.4375,439700
1993-09-23,25.587406158447266,45.90625,45.9375,45.71875,45.78125,88500
1993-09-24,25.51774024963379,45.78125,45.875,45.71875,45.84375,53500
1993-09-27,25.796428680419922,46.28125,46.28125,46.125,46.125,274600
1993-09-28,25.744192123413086,46.1875,46.3125,46.15625,46.3125,158300
1993-09-29,25.65708351135254,46.03125,46.3125,45.96875,46.1875,221000
1993-09-30,25.604825973510742,45.9375,46.125,45.84375,46.03125,99300
1993-10-01,25.72675132751465,46.15625,46.21875,45.8125,45.875,22700
1993-10-04,25.761587142944336,46.21875,46.21875,46.09375,46.21875,1038500
1993-10-05,25.72675132751465,46.15625,46.3125,46.0,46.3125,436500
1993-10-06,25.709331512451172,46.125,46.375,46.125,46.1875,209200
1993-10-07,25.63966178894043,46.0,46.1875,45.96875,46.1875,59400
1993-10-08,25.67449378967285,46.0625,46.15625,45.71875,46.125,54400
1993-10-11,25.72675132751465,46.15625,46.25,46.15625,46.15625,467100
1993-10-12,25.761587142944336,46.21875,46.25,46.1875,46.21875,26200
1993-10-13,25.761587142944336,46.21875,46.25,46.15625,46.25,139100
1993-10-14,26.0925350189209,46.8125,46.8125,46.28125,46.40625,108100
1993-10-15,26.23188591003418,47.0625,47.15625,46.90625,47.03125,1502500
1993-10-18,26.16220474243164,46.9375,47.03125,46.875,47.03125,722400
1993-10-19,25.970611572265625,46.59375,46.96875,46.59375,46.875,880100
1993-10-20,26.005455017089844,46.65625,46.75,46.5625,46.75,230400
1993-10-21,25.970611572265625,46.59375,46.6875,46.53125,46.6875,56200
1993-10-22,25.84868049621582,46.375,46.84375,46.375,46.65625,390700
1993-10-25,25.91834831237793,46.5,46.5625,46.28125,46.40625,114500
1993-10-26,25.900943756103516,46.46875,46.5,46.3125,46.46875,186200
1993-10-27,25.91834831237793,46.5,46.53125,46.40625,46.40625,118400
1993-10-28,26.10993766784668,46.84375,46.96875,46.5625,46.5625,129600
1993-10-29,26.10993766784668,46.84375,46.875,46.78125,46.8125,80700
1993-11-01,26.179622650146484,46.96875,47.0,46.78125,46.78125,36400
1993-11-02,26.16220474243164,46.9375,47.0,46.65625,46.90625,262100
1993-11-03,25.831249237060547,46.34375,46.90625,46.125,46.90625,479100
1993-11-04,25.552562713623047,45.84375,46.34375,45.8125,46.34375,130400
1993-11-05,25.67449378967285,46.0625,46.0625,45.53125,45.71875,363200
1993-11-08,25.709331512451172,46.125,46.25,45.96875,46.09375,367600
1993-11-09,25.72675132751465,46.15625,46.46875,46.125,46.4375,246900
1993-11-10,25.91834831237793,46.5,46.5,46.03125,46.15625,46500
1993-11-11,25.84868049621582,46.375,46.625,46.34375,46.5,88900
1993-11-12,25.970611572265625,46.59375,46.75,46.4375,46.46875,108200
1993-11-15,25.953197479248047,46.5625,46.6875,46.4375,46.6875,243300
1993-11-16,26.075115203857422,46.78125,46.8125,46.46875,46.65625,492600
1993-11-17,25.935768127441406,46.53125,46.8125,46.40625,46.8125,39600
1993-11-18,25.866111755371094,46.40625,46.5625,46.28125,46.46875,240800
1993-11-19,25.813823699951172,46.3125,46.375,46.21875,46.25,106000
1993-11-22,25.65708351135254,46.03125,46.21875,45.875,46.1875,165300
1993-11-23,25.796428680419922,46.28125,46.3125,46.03125,46.28125,89700
1993-11-24,25.900943756103516,46.46875,46.5,46.34375,46.40625,77200
1993-11-26,25.91834831237793,46.5,46.59375,46.46875,46.59375,1019800
1993-11-29,25.813823699951172,46.3125,46.71875,46.3125,46.625,517500
1993-11-30,25.831249237060547,46.34375,46.5625,46.25,46.28125,230000
1993-12-01,25.866111755371094,46.40625,46.625,46.40625,46.59375,379200
1993-12-02,25.935768127441406,46.53125,46.5625,46.40625,46.5,352000
1993-12-03,26.040283203125,46.71875,46.71875,46.5,46.5,306000
1993-12-06,26.127363204956055,46.875,46.9375,46.78125,46.78125,99500
1993-12-07,26.10993766784668,46.84375,46.90625,46.78125,46.875,88800
1993-12-08,26.10993766784668,46.84375,46.84375,46.78125,46.84375,146700
1993-12-09,26.02287483215332,46.6875,46.90625,46.625,46.84375,416500
1993-12-10,25.970611572265625,46.59375,46.71875,46.5,46.71875,412900
1993-12-13,26.127363204956055,46.875,46.875,46.53125,46.59375,273200
1993-12-14,25.935768127441406,46.53125,46.90625,46.53125,46.90625,41900
1993-12-15,25.900943756103516,46.46875,46.625,46.46875,46.59375,82600
1993-12-16,25.988025665283203,46.625,46.65625,46.5625,46.65625,78200
1993-12-17,26.130859375,46.5625,46.59375,46.375,46.40625,104700
1993-12-20,26.165924072265625,46.625,46.65625,46.5,46.53125,68800
1993-12-21,26.0782470703125,46.46875,46.5625,46.40625,46.5625,205700
1993-12-22,26.25360870361328,46.78125,46.8125,46.5,46.59375,410300
1993-12-23,26.236080169677734,46.75,46.84375,46.6875,46.75,533800
1993-12-27,26.376384735107422,47.0,47.0,46.75,46.75,447100
1993-12-28,26.42898941040039,47.09375,47.125,46.9375,46.96875,880600
1993-12-29,26.39391326904297,47.03125,47.15625,47.0,47.125,266700
1993-12-30,26.28868293762207,46.84375,47.0,46.75,47.0,219900
1993-12-31,26.14838981628418,46.59375,47.0,46.5625,46.9375,312900
1994-01-03,26.0782470703125,46.46875,46.65625,46.40625,46.59375,960900
1994-01-04,26.1834659576416,46.65625,46.65625,46.46875,46.53125,164300
1994-01-05,26.236080169677734,46.75,46.78125,46.53125,46.71875,710900
1994-01-06,26.236080169677734,46.75,46.84375,46.6875,46.8125,201000
1994-01-07,26.39391326904297,47.03125,47.0625,46.71875,46.84375,775500
1994-01-10,26.709596633911133,47.59375,47.59375,46.96875,47.09375,593700
1994-01-11,26.656984329223633,47.5,47.5625,47.34375,47.5625,295200
1994-01-12,26.569297790527344,47.34375,47.53125,47.1875,47.53125,158400
1994-01-13,26.499149322509766,47.21875,47.3125,47.15625,47.21875,244300
1994-01-14,26.604372024536133,47.40625,47.5,47.375,47.375,137200
1994-01-17,26.604372024536133,47.40625,47.46875,47.3125,47.40625,17700
1994-01-18,26.63943862915039,47.46875,47.53125,47.375,47.46875,166400
1994-01-19,26.569297790527344,47.34375,47.46875,47.25,47.40625,200800
1994-01-20,26.63943862915039,47.46875,47.5,47.375,47.40625,281100
1994-01-21,26.586824417114258,47.375,47.53125,47.34375,47.53125,85600
1994-01-24,26.48160171508789,47.1875,47.5625,47.1875,47.34375,373800
1994-01-25,26.48160171508789,47.1875,47.25,47.09375,47.21875,310400
1994-01-26,26.551759719848633,47.3125,47.34375,47.125,47.1875,145100
1994-01-27,26.79728126525879,47.75,47.8125,47.34375,47.40625,344500
1994-01-28,26.867427825927734,47.875,48.03125,47.875,47.9375,356500
1994-01-31,27.060335159301758,48.21875,48.3125,48.0,48.0625,313800
1994-02-01,26.92003059387207,47.96875,48.15625,47.90625,48.15625,303600
1994-02-02,27.095407485961914,48.28125,48.28125,48.09375,48.125,307600
1994-02-03,26.97264289855957,48.0625,48.1875,47.90625,48.1875,466100
1994-02-04,26.358827590942383,46.96875,48.125,46.96875,48.0625,1403200
1994-02-07,26.48160171508789,47.1875,47.3125,46.84375,46.84375,516400
1994-02-08,26.499149322509766,47.21875,47.28125,47.03125,47.28125,188200
1994-02-09,26.604372024536133,47.40625,47.4375,47.1875,47.25,144600
1994-02-10,26.376384735107422,47.0,47.40625,47.0,47.375,883900
1994-02-11,26.464065551757812,47.15625,47.28125,46.8125,47.03125,519400
1994-02-14,26.499149322509766,47.21875,47.375,47.0,47.0625,2742100
1994-02-15,26.63943862915039,47.46875,47.5,47.25,47.3125,374700
1994-02-16,26.62190818786621,47.4375,47.53125,47.34375,47.53125,287600
1994-02-17,26.464065551757812,47.15625,47.6875,47.03125,47.65625,342400
1994-02-18,26.306215286254883,46.875,47.21875,46.75,47.1875,313300
1994-02-22,26.569297790527344,47.34375,47.34375,47.0,47.0,154500
1994-02-23,26.499149322509766,47.21875,47.4375,47.0625,47.40625,391700
1994-02-24,26.14838981628418,46.59375,47.0625,46.5625,47.0625,770800
1994-02-25,26.271160125732422,46.8125,46.8125,46.5625,46.65625,531300
1994-02-28,26.271160125732422,46.8125,47.0625,46.8125,46.9375,333000
1994-03-01,26.165924072265625,46.625,46.90625,46.375,46.8125,423600
1994-03-02,26.20100212097168,46.6875,46.6875,45.90625,46.03125,581500
1994-03-03,26.130859375,46.5625,46.625,46.4375,46.625,223200
1994-03-04,26.20100212097168,46.6875,46.8125,46.40625,46.5625,595800
1994-03-07,26.34130096435547,46.9375,47.0,46.84375,46.84375,539800
1994-03-08,26.236080169677734,46.75,46.96875,46.6875,46.96875,880300
1994-03-09,26.358827590942383,46.96875,47.0,46.59375,46.8125,2500100
1994-03-10,26.14838981628418,46.59375,46.9375,46.4375,46.9375,207400
1994-03-11,26.28868293762207,46.84375,46.90625,46.40625,46.65625,576600
1994-03-14,26.323774337768555,46.90625,47.03125,46.84375,47.03125,345900
1994-03-15,26.306215286254883,46.875,47.09375,46.84375,47.0,748600
1994-03-16,26.516691207885742,47.25,47.25,46.78125,46.9375,455500
1994-03-17,26.516691207885742,47.25,47.3125,47.09375,47.09375,133000
1994-03-18,26.510887145996094,46.96875,47.03125,46.71875,46.75,365500
1994-03-21,26.440324783325195,46.84375,46.9375,46.71875,46.8125,324800
1994-03-22,26.510887145996094,46.96875,47.0625,46.75,46.84375,435700
1994-03-23,26.493253707885742,46.9375,47.0625,46.90625,46.9375,698500
1994-03-24,26.175756454467773,46.375,46.84375,46.15625,46.75,1200500
1994-03-25,25.928815841674805,45.9375,46.53125,45.9375,46.40625,100900
1994-03-28,25.964078903198242,46.0,46.0625,45.59375,46.0,1117200
1994-03-29,25.452564239501953,45.09375,46.03125,45.09375,46.0,338400
1994-03-30,25.09979248046875,44.46875,45.25,44.46875,45.125,1123900
1994-03-31,25.170358657836914,44.59375,44.6875,43.53125,44.46875,788800
1994-04-04,24.782299041748047,43.90625,44.03125,43.34375,43.34375,2627300
1994-04-05,25.293827056884766,44.8125,44.8125,44.34375,44.34375,1179000
1994-04-06,25.293827056884766,44.8125,44.90625,44.5,44.875,516500
1994-04-07,25.41728973388672,45.03125,45.125,44.53125,44.78125,666100
1994-04-08,25.223281860351562,44.6875,44.9375,44.46875,44.9375,242400
1994-04-11,25.3290958404541,44.875,45.0625,44.703125,44.8125,203300
1994-04-12,25.293827056884766,44.8125,45.0,44.71875,44.921875,1409200
1994-04-13,25.161535263061523,44.578125,44.90625,44.25,44.796875,364100
1994-04-14,25.170358657836914,44.59375,44.828125,44.40625,44.5,419900
1994-04-15,25.170358657836914,44.59375,44.78125,44.515625,44.578125,387300
1994-04-18,25.002779006958008,44.296875,44.765625,44.15625,44.640625,369100
1994-04-19,25.038066864013672,44.359375,44.53125,43.984375,44.25,472200
1994-04-20,25.011606216430664,44.3125,44.515625,44.078125,44.40625,508000
1994-04-21,25.34674644470215,44.90625,44.96875,44.34375,44.5,200300
1994-04-22,25.320293426513672,44.859375,45.046875,44.734375,45.015625,301800
1994-04-25,25.58485221862793,45.328125,45.359375,44.84375,44.84375,394600
1994-04-26,25.558399200439453,45.28125,45.34375,45.1875,45.265625,399000
1994-04-28,25.37320327758789,44.953125,45.25,44.8125,45.1875,287000
1994-04-29,25.452564239501953,45.09375,45.15625,44.8125,44.875,481900
1994-05-02,25.61131477355957,45.375,45.71875,44.9375,45.09375,275000
1994-05-03,25.58485221862793,45.328125,45.40625,45.0625,45.390625,183400
1994-05-04,25.540756225585938,45.25,45.421875,45.078125,45.421875,401900
1994-05-05,25.5054874420166,45.1875,45.375,45.1875,45.296875,659800
1994-05-06,25.2585506439209,44.75,44.96875,44.59375,44.96875,216300
1994-05-09,25.038066864013672,44.359375,44.75,44.28125,44.625,499300
1994-05-10,25.23208236694336,44.703125,44.84375,44.546875,44.578125,583400
1994-05-11,25.002779006958008,44.296875,44.71875,44.171875,44.65625,210600
1994-05-12,25.12625503540039,44.515625,44.625,44.40625,44.578125,305200
1994-05-13,25.12625503540039,44.515625,44.640625,44.296875,44.640625,321300
1994-05-16,25.13507843017578,44.53125,44.75,44.515625,44.609375,450400
1994-05-17,25.5054874420166,45.1875,45.1875,44.5,44.5625,470200
1994-05-18,25.69068717956543,45.515625,45.6875,45.015625,45.21875,824800
1994-05-19,25.81415367126465,45.734375,45.859375,45.421875,45.421875,531000
1994-05-20,25.717145919799805,45.5625,45.6875,45.5,45.65625,370400
1994-05-23,25.673067092895508,45.484375,45.53125,45.34375,45.515625,262700
1994-05-24,25.77888298034668,45.671875,45.84375,45.609375,45.609375,549600
1994-05-25,25.849437713623047,45.796875,45.828125,45.34375,45.5,738200
1994-05-26,25.86707305908203,45.828125,45.9375,45.734375,45.78125,369600
1994-05-27,25.893516540527344,45.875,45.875,45.671875,45.75,162000
1994-05-31,25.858257293701172,45.8125,45.90625,45.65625,45.734375,160000
1994-06-01,25.972917556762695,46.015625,46.015625,45.5625,45.703125,200500
1994-06-02,25.946447372436523,45.96875,46.046875,45.890625,46.046875,55100
1994-06-03,26.096385955810547,46.234375,46.390625,45.859375,46.0,550400
1994-06-06,26.087566375732422,46.21875,46.46875,46.1875,46.328125,99300
1994-06-07,26.052289962768555,46.15625,46.21875,46.03125,46.140625,120600
1994-06-08,25.84062957763672,45.78125,46.265625,45.78125,46.265625,131900
1994-06-09,25.98173713684082,46.03125,46.03125,45.890625,45.984375,80500
1994-06-10,26.025827407836914,46.109375,46.203125,46.078125,46.078125,83100
1994-06-13,26.06109619140625,46.171875,46.1875,46.03125,46.046875,109700
1994-06-14,26.26393699645996,46.53125,46.546875,46.3125,46.3125,161000
1994-06-15,26.158130645751953,46.34375,46.5625,46.3125,46.546875,142800
1994-06-16,26.21103286743164,46.4375,46.46875,46.296875,46.34375,44000
1994-06-17,26.064706802368164,45.875,46.203125,45.8125,46.15625,403800
1994-06-20,25.84280014038086,45.484375,45.625,45.4375,45.546875,137400
1994-06-21,25.620838165283203,45.09375,45.453125,44.90625,45.453125,139200
1994-06-22,25.718503952026367,45.265625,45.421875,45.171875,45.21875,279900
1994-06-23,25.567567825317383,45.0,45.40625,44.9375,45.34375,922500
1994-06-24,25.034923553466797,44.0625,44.78125,44.0,44.78125,353800
1994-06-27,25.469928741455078,44.828125,44.828125,44.015625,44.234375,371200
1994-06-28,25.345645904541016,44.609375,44.84375,44.25,44.84375,5382300
1994-06-29,25.425540924072266,44.75,45.015625,44.625,44.671875,311800
1994-06-30,25.265735626220703,44.46875,44.84375,44.3125,44.828125,271900
1994-07-01,25.31900978088379,44.5625,44.6875,44.375,44.6875,406900
1994-07-05,25.452184677124023,44.796875,44.859375,44.515625,44.65625,112000
1994-07-06,25.416671752929688,44.734375,44.8125,44.46875,44.625,174800
1994-07-07,25.523183822631836,44.921875,44.921875,44.6875,44.734375,66700
1994-07-08,25.514320373535156,44.90625,44.984375,44.625,44.640625,148400
1994-07-11,25.425540924072266,44.75,45.015625,44.53125,44.9375,124000
1994-07-12,25.46104621887207,44.8125,44.828125,44.515625,44.765625,257300
1994-07-13,25.505443572998047,44.890625,45.03125,44.828125,44.828125,532700
1994-07-14,25.7806453704834,45.375,45.46875,45.078125,45.109375,494200
1994-07-15,25.78954315185547,45.390625,45.484375,45.328125,45.34375,49100
1994-07-18,25.833913803100586,45.46875,45.578125,45.390625,45.390625,72300
1994-07-19,25.7806453704834,45.375,45.5625,45.375,45.546875,609500
1994-07-20,25.66524314880371,45.171875,45.40625,45.0625,45.40625,185300
1994-07-21,25.718503952026367,45.265625,45.296875,45.078125,45.171875,86300
1994-07-22,25.762897491455078,45.34375,45.40625,45.25,45.375,151600
1994-07-25,25.798397064208984,45.40625,45.453125,45.3125,45.359375,120900
